food_code,name,category,kcal_per_100g,carbs_g_per_100g,protein_g_per_100g,fat_g_per_100g,fiber_g_per_100g,default_qty_grams,default_unit,primary_source
OSR083,Onion chutney (Pyaaz ki chutney/Vengaya chutney),Prepared Meal,143.93809509277344,13.519841194152832,2.9694440364837646,8.380476951599121,4.601819038391113,52,cup,open_source_recipes
OSR085,Dates chutney (Khajoor ki chutney),Prepared Meal,103.57244110107422,21.691532135009766,1.068406581878662,1.1223781108856201,3.411778450012207,264,small bowl,open_source_recipes
OSR086,Chicken salad,Prepared Meal,338.1940612792969,1.3028947114944458,15.32790470123291,30.256547927856445,1.9957489967346191,247,bowl,open_source_recipes
OSR087,Macaroni salad,Prepared Meal,262.1925964355469,21.628450393676758,5.015699863433838,17.782337188720703,0.555027186870575,161,cup,open_source_recipes
OSR088,Cabbage raita (Pattagobhi raita),Prepared Meal,84.83695983886719,5.247120380401611,3.2444281578063965,5.759586334228516,0.9255675077438354,232,bowl,open_source_recipes
OSR089,Pomegranate raita (Anaar ka raita),Prepared Meal,72.6445083618164,7.151958465576172,4.047695159912109,3.238284111022949,0.5999307036399841,144,bowl,open_source_recipes
OSR090,Onion raita (Pyaaz ka raita),Prepared Meal,71.55741119384766,7.862971305847168,4.8553996086120605,2.4252395629882812,0.6479872465133667,157,bowl,open_source_recipes
OSR091,Green chilli raita (Hari mirch ka raita),Prepared Meal,77.12936401367188,7.6609368324279785,5.578923225402832,2.9244089126586914,0.2587241530418396,103,bowl,open_source_recipes
OSR092,Kale salad,Prepared Meal,177.7139434814453,5.0063252449035645,4.855113506317139,15.32857894897461,1.3593477010726929,54,bowl,open_source_recipes
OSR093,Spinach and paneer souffle,Prepared Meal,186.19473266601562,9.640643119812012,7.561341285705566,13.49350357055664,1.068436861038208,451,souffle dish,open_source_recipes
OSR094,Masala souffle,Prepared Meal,123.5146484375,8.020496368408203,6.383276462554932,7.365000247955322,1.2420134544372559,500,souffle dish,open_source_recipes
OSR095,Chicken and cheese souffle,Prepared Meal,182.354248046875,3.4660613536834717,9.068145751953125,14.738247871398926,0.2564961612224579,196,souffle dish,open_source_recipes
OSR096,Tamarind chutney (Chintapandu pachadi/Puli chutney),Prepared Meal,109.14761352539062,25.06587791442871,0.8776803612709045,0.4835139811038971,1.6482878923416138,30,ml,open_source_recipes
OSR097,Pav bhaji masala,Prepared Meal,230.46640014648438,29.148942947387695,9.129295349121094,10.964405059814453,24.304845809936523,30,gm,open_source_recipes
OSR098,Green chutney,Prepared Meal,79.41742706298828,10.008160591125488,5.423238754272461,1.6046245098114014,5.836636066436768,30,glass jar,open_source_recipes
OSR099,Sago khitchdi/khichri (Sabudana khitchdi/khichri),Prepared Meal,187.1644744873047,22.413801193237305,2.721275806427002,10.101280212402344,1.8236956596374512,271,bowl,open_source_recipes
OSR100,Gram flour chilla/cheela (Besan chilla/cheela),Prepared Meal,135.9300994873047,21.02887725830078,7.802441120147705,2.852105140686035,4.2509002685546875,52,cheela,open_source_recipes
OSR101,Vegetable namkeen jave,Prepared Meal,112.23060607910156,18.97719955444336,2.930877923965454,2.5060160160064697,2.8592631816864014,365,plate,open_source_recipes
OSR102,Khakhra,Prepared Meal,178.4959716796875,27.66258430480957,4.775326251983643,5.3191657066345215,5.433740615844727,76,khakhra,open_source_recipes
OSR103,Moong bean dosa (Pesarattu),Prepared Meal,285.9556884765625,31.906055450439453,12.318492889404297,11.665361404418945,6.040430545806885,30,pesarattu,open_source_recipes
OSR104,Methi thepla,Prepared Meal,346.1560974121094,41.339027404785156,8.980030059814453,15.945419311523438,7.560302734375,36,thepla,open_source_recipes
OSR105,Rice puttu (Ari puttu),Prepared Meal,81.98186492919922,11.821471214294434,1.260176181793213,3.125922441482544,0.7560105323791504,420,puttu,open_source_recipes
OSR106,Buckwheat pancake (Khura),Prepared Meal,263.2983093261719,27.277254104614258,2.9074223041534424,16.432849884033203,0.5591700077056885,104,pancake,open_source_recipes
OSR107,Quinoa khichdi/khichri,Prepared Meal,64.01083374023438,8.831241607666016,3.178802013397217,1.591099739074707,2.576716423034668,318,bowl,open_source_recipes
OSR108,Khakhra chaat,Prepared Meal,358.6632995605469,16.642343521118164,4.5239996910095215,30.647899627685547,3.041581869125366,500,plate,open_source_recipes
OSR110,Banana appam,Prepared Meal,469.8054504394531,20.057649612426758,1.1678863763809204,42.527591705322266,0.6738700270652771,290,appam,open_source_recipes
OSR111,Veg manchurian,Prepared Meal,585.6408081054688,6.818906784057617,0.889366090297699,61.65210723876953,1.1610925197601318,195,plate,open_source_recipes
OSR112,Pav bhaji,Prepared Meal,96.52545928955078,11.993011474609375,2.660388708114624,4.317642688751221,1.9795962572097778,500,serving,open_source_recipes
OSR113,Rice murukku,Prepared Meal,593.989990234375,33.2929573059082,5.414796352386475,48.2248420715332,2.182837963104248,31,piece,open_source_recipes
OSR114,Bhel puri,Prepared Meal,509.886962890625,16.467708587646484,3.5175111293792725,47.91156768798828,2.2402548789978027,500,plate,open_source_recipes
OSR115,Semolina dhokla (Suji/Rava dhokla),Prepared Meal,194.91468811035156,30.864978790283203,5.435585975646973,5.2013959884643555,5.1176629066467285,100,plate,open_source_recipes
OSR116,Spicy corn chaat,Prepared Meal,479.799072265625,11.446920394897461,4.6070170402526855,46.551841735839844,2.1678731441497803,500,plate,open_source_recipes
OSR118,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),Prepared Meal,597.7876586914062,24.002283096313477,2.3409385681152344,54.40557861328125,1.5007253885269165,30,mulik/fritter,open_source_recipes
OSR119,Banana chips (Kele ke chips),Prepared Meal,665.6660766601562,7.322083950042725,0.36683785915374756,70.45634460449219,0.6485693454742432,170,bowl,open_source_recipes
OSR120,Wheat cake,Prepared Meal,314.6291809082031,41.13339614868164,4.789560317993164,14.950458526611328,2.762955904006958,67,piece,open_source_recipes
OSR121,Mango cheesecake,Prepared Meal,152.45855712890625,20.06123161315918,2.3884427547454834,7.303961277008057,1.1448510885238647,174,slice,open_source_recipes
OSR122,Carrot cake (Gajar ka cake),Prepared Meal,255.58706665039062,35.9842414855957,5.599839687347412,10.270025253295898,2.9345622062683105,100,slice,open_source_recipes
OSR123,Semolina cake (Suji/Rava cake),Prepared Meal,374.14044189453125,31.32412338256836,6.58126163482666,25.17984962463379,5.371186256408691,59,square,open_source_recipes
OSR124,Finger millet cake (Ragi cake),Prepared Meal,279.4615173339844,38.93222427368164,3.9558770656585693,12.266904830932617,2.353050708770752,99,slice,open_source_recipes
OSR125,Honey cake,Prepared Meal,333.59320068359375,49.04077911376953,3.0776593685150146,14.702841758728027,0.5058419108390808,164,slice,open_source_recipes
OSR126,Almond cardamom cake (Badam elaichi cake),Prepared Meal,356.34796142578125,34.53158187866211,7.177490234375,21.355758666992188,2.348621129989624,68,slice,open_source_recipes
OSR127,Tutti frutti cake,Prepared Meal,347.7215881347656,52.93681335449219,4.490680694580078,12.682251930236816,0.8459770083427429,500,cake,open_source_recipes
OSR128,Ham and Bean soup,Prepared Meal,96.0418930053711,4.176568984985352,10.607390403747559,4.150700569152832,0.5431236028671265,151,bowl,open_source_recipes
OSR129,Whey soup,Prepared Meal,68.91048431396484,6.2591962814331055,3.4547104835510254,3.3377671241760254,0.8394663333892822,223,bowl,open_source_recipes
OSR130,Bottle gourd soup (Ghiya/Lauki soup),Prepared Meal,23.048173904418945,1.1608973741531372,0.45370611548423767,1.7946178913116455,0.9585292339324951,295,bowl,open_source_recipes
OSR131,Baked potato soup,Prepared Meal,147.0542449951172,5.851165294647217,5.732051372528076,11.208162307739258,0.29876479506492615,500,bowl,open_source_recipes
OSR132,Pumpkin soup,Prepared Meal,40.04545211791992,2.0762312412261963,0.4700942039489746,3.201167106628418,1.1907851696014404,318,bowl,open_source_recipes
OSR133,Sweet corn soup,Prepared Meal,32.245758056640625,3.5647780895233154,0.9903046488761902,1.632310152053833,0.3113521337509155,392,bowl,open_source_recipes
OSR134,Paneer soup,Prepared Meal,47.85079574584961,2.424072742462158,3.2219648361206055,2.8007285594940186,0.28027835488319397,500,bowl,open_source_recipes
OSR135,Curried Cauliflower soup,Prepared Meal,37.3232421875,3.1168854236602783,6.715078353881836,9.773260116577148,2.3384039402008057,348,cup,open_source_recipes
OSR136,Millet soup,Prepared Meal,55.993324279785156,8.220386505126953,11.262971878051758,12.56999397277832,2.8229727745056152,232,bowl,open_source_recipes
OSR137,Lemon coriander soup,Prepared Meal,108.06228637695312,10.31631851196289,2.2682912349700928,6.258704662322998,6.769292831420898,49,bowl,open_source_recipes
OSR138,Garlic soup,Prepared Meal,194.85838317871094,6.985138893127441,2.3835415840148926,17.61923599243164,1.6631944179534912,144,bowl,open_source_recipes
OSR139,Dal makhani,Prepared Meal,74.04019927978516,7.9594902992248535,3.3151679039001465,3.063302993774414,2.271136522293091,353,bowl,open_source_recipes
OSR141,Dalma,Prepared Meal,118.9263687133789,15.042756080627441,4.908376216888428,4.58409309387207,2.159248113632202,264,bowl,open_source_recipes
OSR142,Split bengal gram dal (Channa dal),Prepared Meal,99.6711654663086,9.994173049926758,4.151535987854004,4.622377872467041,3.7171425819396973,292,bowl,open_source_recipes
OSR143,Horsegram dal (Kulthi dal),Prepared Meal,55.64741134643555,8.206653594970703,2.9093685150146484,1.134617567062378,1.5217235088348389,361,bowl,open_source_recipes
OSR144,Panchmel dal,Prepared Meal,111.22245025634766,10.708924293518066,4.625019073486328,5.355630397796631,3.1967275142669678,301,bowl,open_source_recipes
OSR145,Dal dhokli,Prepared Meal,68.73714447021484,8.545230865478516,2.957137107849121,2.4705216884613037,1.8612905740737915,337,bowl,open_source_recipes
OSR146,Gujarati handvo,Prepared Meal,207.08944702148438,31.855331420898438,8.239668846130371,4.8008952140808105,4.954425811767578,500,cake,open_source_recipes
OSR147,Sev (Omapodi/Karapusa),Prepared Meal,609.1427612304688,12.869951248168945,5.116390705108643,60.076416015625,2.3469502925872803,137,plate,open_source_recipes
OSR148,Papdi,Prepared Meal,708.9610595703125,12.893328666687012,1.8294638395309448,72.11148071289062,0.5640878081321716,174,plate,open_source_recipes
OSR151,Jowar dosa,Prepared Meal,294.3470153808594,40.53221130371094,8.503503799438477,10.27633285522461,5.561932563781738,33,dosa,open_source_recipes
OSR152,Bread roll,Prepared Meal,435.45611572265625,16.117511749267578,2.8546462059020996,40.24937438964844,1.446118712425232,121,bread roll,open_source_recipes
OSR153,Soya seekh kebab,Prepared Meal,115.0494155883789,10.00042724609375,5.395382404327393,5.878253936767578,2.2374064922332764,57,kabab,open_source_recipes
OSR154,Classic seasoned black beans,Prepared Meal,28.77848243713379,7.656426429748535,8.007211685180664,8.283315658569336,3.5063984394073486,176,bowl,open_source_recipes
OSR155,Maa chaane ki dal,Prepared Meal,344.66571044921875,43.10886001586914,19.800254821777344,9.504158020019531,13.450533866882324,81,bowl,open_source_recipes
OSR156,Garlic chickpea soup (Lahasun aur chane ka shoraba),Prepared Meal,89.53046417236328,13.917947769165039,4.4476823806762695,2.014414072036743,2.8396425247192383,318,soup bowl,open_source_recipes
ASC071,White sauce (thin),Prepared Meal,115.16873931884766,6.578080654144287,3.312936544418335,8.407753944396973,0.07416506856679916,150,serving,asc_manual
ASC072,White sauce (medium),Prepared Meal,151.2744140625,7.977153301239014,3.358149528503418,11.762419700622559,0.13750889897346497,150,serving,asc_manual
ASC073,White sauce (thick),Prepared Meal,209.69386291503906,10.240869522094727,3.4313042163848877,17.190311431884766,0.24000000953674316,150,serving,asc_manual
ASC074,Cheese sauce,Prepared Meal,194.7616424560547,7.081819534301758,7.683526515960693,15.124773025512695,0.11798131465911865,150,serving,asc_manual
ASC075,Egg sauce,Prepared Meal,146.85301208496094,5.879554271697998,5.967252254486084,11.078859329223633,0.12417049705982208,150,serving,asc_manual
ASC076,Mushroom sauce,Prepared Meal,137.56356811523438,7.312911510467529,3.3937973976135254,10.506138801574707,0.46674051880836487,150,serving,asc_manual
ASC077,Mustard sauce,Prepared Meal,158.58372497558594,8.286389350891113,3.9789583683013916,12.174097061157227,0.1341666728258133,150,serving,asc_manual
ASC078,Brown sauce,Prepared Meal,109.17575073242188,5.378172397613525,11.92262077331543,23.673311233520508,1.6895172595977783,150,serving,asc_manual
ASC130,Classic italian pasta,Prepared Meal,42.119998931884766,4.4022040367126465,0.5723424553871155,2.453221082687378,1.3620562553405762,150,serving,asc_manual
ASC131,Pasta spinach sauce,Prepared Meal,85.46442413330078,1.7601345777511597,1.7649435997009277,7.8962721824646,0.8597145080566406,150,serving,asc_manual
ASC132,Pasta cheese sauce,Prepared Meal,149.26318359375,9.002586364746094,4.331730365753174,10.84160327911377,0.1378142088651657,150,serving,asc_manual
ASC266,Mayonnaise,Prepared Meal,774.8582153320312,1.6493878364562988,1.8649659156799316,84.52489471435547,0.11278911679983139,150,serving,asc_manual
ASC267,Low calorie quick mayonnaise,Prepared Meal,242.89141845703125,4.711345195770264,1.4058868885040283,24.350173950195312,0.0646393746137619,150,serving,asc_manual
ASC268,Thousand island dressing,Prepared Meal,407.8734130859375,4.494444370269775,1.3655555248260498,42.86518478393555,0.45629629492759705,150,serving,asc_manual
ASC388,Curd dip,Prepared Meal,79.95415496826172,7.948309898376465,5.043828964233398,3.3587372303009033,0.10338085889816284,150,serving,asc_manual
ASC394,Short crust pastry,Prepared Meal,422.09527587890625,44.71599197387695,6.105966567993164,23.977088928222656,1.5809069871902466,150,serving,asc_manual
ASC406,Choux pastry,Prepared Meal,222.37022399902344,16.195444107055664,5.551392555236816,14.95645523071289,0.5589873194694519,150,serving,asc_manual
ASC410,Flaky pastry,Prepared Meal,443.9402770996094,33.6063346862793,4.6877827644348145,31.986425399780273,1.2488688230514526,150,serving,asc_manual
ASC428,Sponge cake,Prepared Meal,253.77114868164062,44.63233947753906,9.184377670288086,4.741591930389404,0.6865671873092651,150,serving,asc_manual
ASC434,Glace icing,Prepared Meal,323.5146179199219,86.31465911865234,0.005616438575088978,0.01027397345751524,,150,serving,asc_manual
ASC436,Royal icing,Prepared Meal,332.58343505859375,86.52952575683594,1.7395058870315552,0.018705882132053375,,150,serving,asc_manual
ASC437,American frosting,Prepared Meal,257.5739440917969,67.47669219970703,1.05374014377594,0.00850107055157423,,150,serving,asc_manual
ASC438,Gum icing,Prepared Meal,223.07041931152344,53.1887321472168,5.943661689758301,,,150,serving,asc_manual
ASC475,Channa murmura premix,Prepared Meal,339.09222412109375,72.58899688720703,10.586999893188477,3.2760000228881836,8.211999893188477,150,serving,asc_manual
ASC476,Cracked wheat and green gram dal premix (Dalia moong dal premix),Prepared Meal,362.1578063964844,64.74500274658203,15.890999794006348,5.1080002784729,11.661999702453613,150,serving,asc_manual
ASC477,Rice flakes and roasted channa,Prepared Meal,333.40399169921875,71.93799591064453,10.565999984741211,2.940000057220459,8.842000007629395,150,serving,asc_manual
ASC479,Spinach soup in milk,Prepared Meal,56.72266387939453,3.9766666889190674,2.886666774749756,3.200000047683716,0.7933333516120911,150,serving,asc_manual
ASC480,Vegetable soup,Prepared Meal,55.20608139038086,7.601568698883057,2.217254877090454,1.5501961708068848,3.013725519180298,150,serving,asc_manual
ASC481,Mashed banana with milk,Prepared Meal,95.43451690673828,14.622580528259277,2.5064516067504883,2.9935483932495117,0.7129032611846924,150,serving,asc_manual
ASC484,Poha with curd (Poha aur dahi),Prepared Meal,173.32456970214844,26.723424911499023,6.011369705200195,4.653630256652832,1.0943834781646729,150,serving,asc_manual
ASC485,Potato with curd,Prepared Meal,73.1800765991211,12.005975723266602,3.191235065460205,1.3326693773269653,1.0219123363494873,150,serving,asc_manual
ASC486,Sweet wheat porridge (Sweet dalia),Prepared Meal,140.66305541992188,23.767778396606445,5.114999771118164,2.793888807296753,2.365000009536743,150,serving,asc_manual
ASC487,Vegetable khichdi/khichri,Prepared Meal,143.16549682617188,19.57269287109375,5.610701084136963,4.525830268859863,2.4538745880126953,150,serving,asc_manual
ASC489,Moong dal mixture,Prepared Meal,158.83575439453125,33.92567443847656,4.6208109855651855,1.002972960472107,1.8972972631454468,150,serving,asc_manual
ASC490,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),Prepared Meal,167.45303344726562,22.34886932373047,7.55656099319458,5.5158371925354,3.7447962760925293,150,serving,asc_manual
ASC492,Stewed apple,Prepared Meal,91.93085479736328,22.49142837524414,0.16571427881717682,0.36571428179740906,1.4799998998641968,150,serving,asc_manual
ASC493,Lemon squash (Nimbu ka squash),Prepared Meal,184.55859375,48.87726974487305,0.15379883348941803,0.06151953339576721,,150,serving,asc_manual
ASC494,Orange squash (Santre ka squash),Prepared Meal,193.25868225097656,50.88280487060547,0.21531836688518524,0.03998769447207451,0.3968009650707245,150,serving,asc_manual
ASC495,Lichi squash,Prepared Meal,198.33128356933594,51.956321716308594,0.30452167987823486,0.07997538894414902,0.4121808409690857,150,serving,asc_manual
ASC496,Mango squash (Aam ka squash),Prepared Meal,194.65548706054688,50.9627799987793,0.16610273718833923,0.16917870938777924,0.5782836079597473,150,serving,asc_manual
ASC497,Pineapple squash (Ananas ka squash),Prepared Meal,195.0230712890625,51.344200134277344,0.15995077788829803,0.04921562597155571,1.0642879009246826,150,serving,asc_manual
ASC498,Lemon and ginger squash (Nimbu aur adrak ka squash),Prepared Meal,170.3428955078125,44.06078338623047,0.5438368916511536,0.20993702113628387,1.0716785192489624,150,serving,asc_manual
ASC499,Apple jam (Seb ka murabba),Prepared Meal,188.7895050048828,48.55500030517578,0.14499999582767487,0.3199999928474426,1.2949999570846558,150,serving,asc_manual
ASC500,Plum jam (Aloo bukhara jam),Prepared Meal,178.8855743408203,46.20192337036133,0.3076923191547394,0.19230769574642181,0.995192289352417,150,serving,asc_manual
ASC501,Pineapple jam,Prepared Meal,149.1791534423828,38.26698303222656,0.3216981291770935,0.15094339847564697,2.2028303146362305,150,serving,asc_manual
ASC502,Guava jelly (Amrood ki jelly),Prepared Meal,115.7423095703125,28.176923751831055,1.1076922416687012,0.2461538463830948,6.607692241668701,150,serving,asc_manual
ASC503,Orange marmalade (Santray ka murabba),Prepared Meal,104.16790771484375,25.942712783813477,0.6608833074569702,0.1293690800666809,1.9669716358184814,150,serving,asc_manual
ASC504,Carrot murabba (Gajar ka murabba),Prepared Meal,175.24032592773438,45.599998474121094,0.3166666626930237,0.15666666626930237,1.3933333158493042,150,serving,asc_manual
ASC505,Gooseberry marmalade (Amla murabba),Prepared Meal,123.1607666015625,32.34332275390625,0.13623978197574615,0.0272479560226202,,150,serving,asc_manual
ASC506,Ginger candy (Adrak ki candy),Prepared Meal,195.70938110351562,50.381248474121094,0.6937500238418579,0.265625,1.6749999523162842,150,serving,asc_manual
ASC507,Mango pickle (Aam ka achaar),Prepared Meal,192.11915588378906,8.114914894104004,1.5958982706069946,17.888084411621094,3.676610231399536,150,serving,asc_manual
ASC509,Mixed vegetable pickle (Sabziyoon ka achaar),Prepared Meal,211.2047119140625,7.483425140380859,1.8994140625,19.682106018066406,2.7636446952819824,150,serving,asc_manual
ASC511,Sweet lemon pickle (Neembu ka meetha achaar),Prepared Meal,69.54161071777344,16.8696346282959,1.220234990119934,0.20840078592300415,2.1344974040985107,150,serving,asc_manual
ASC512,Plum chutney (Aloo bukhara ki chutney),Prepared Meal,177.1083221435547,44.95407485961914,0.46561577916145325,0.28589901328086853,1.368325114250183,150,serving,asc_manual
ASC513,Raw mango chutney (Kachhe aam/Kairi ki chutney),Prepared Meal,193.1336212158203,49.940528869628906,0.5147537589073181,0.15571090579032898,2.1696717739105225,150,serving,asc_manual
ASC514,Tomato sauce,Prepared Meal,34.327598571777344,7.233640193939209,0.8106241226196289,0.27367115020751953,1.7875062227249146,150,serving,asc_manual
ASC515,Tomato puree,Prepared Meal,20.624134063720703,3.6844708919525146,0.7517309784889221,0.24727992713451385,1.5628091096878052,150,serving,asc_manual
BFP001,Garam masala,Prepared Meal,254.2149200439453,26.19553565979004,9.887499809265137,10.972321510314941,35.56428527832031,150,serving,bfp_manual
BFP002,Chat masala,Prepared Meal,222.5819091796875,23.86600112915039,8.190000534057617,9.913000106811523,18.621000289916992,150,serving,bfp_manual
BFP003,Kashmiri masala,Prepared Meal,389.0205993652344,23.160572052001953,8.25822925567627,31.0297908782959,12.120207786560059,150,serving,bfp_manual
BFP004,Rasam powder (Rasam masala),Prepared Meal,267.96087646484375,25.18659782409668,12.037423133850098,11.802268028259277,35.709381103515625,150,serving,bfp_manual
BFP005,Sambar powder (Sambar masala),Prepared Meal,297.4648742675781,23.37696075439453,12.496862411499023,15.577156066894531,34.55549240112305,150,serving,bfp_manual
BFP095,Tartare sauce,Prepared Meal,610.9349975585938,2.9600000381469727,1.435882329940796,66.11764526367188,0.4158823490142822,150,serving,bfp_manual
BFP096,Barbeque sauce,Prepared Meal,121.93416595458984,20.462318420410156,0.957167387008667,4.513476371765137,0.6895279288291931,150,serving,bfp_manual
BFP097,Bread sauce,Prepared Meal,111.0420150756836,8.692389488220215,3.460142135620117,7.050684452056885,0.5615115165710449,150,serving,bfp_manual
BFP163,Green chilli sauce,Prepared Meal,46.05666732788086,7.364814758300781,1.2481482028961182,0.2666666507720947,1.7666666507720947,150,serving,bfp_manual
BFP164,Home made plain noodles,Prepared Meal,238.7798614501953,44.50380325317383,6.207882404327393,3.5636091232299805,1.6538373231887817,150,serving,bfp_manual
BFP166,Dal moong,Prepared Meal,43.686439514160156,4.920639514923096,2.2027125358581543,1.6174625158309937,1.0771321058273315,150,serving,bfp_manual
BFP167,Cumin seeds baghar (Jeera baghar/tadka),Prepared Meal,736.8055419921875,5.218461513519287,3.336153984069824,78.76769256591797,6.007692337036133,150,serving,bfp_manual
BFP168,Onion tomato baghar (Pyaaz tamatar ka tadka),Prepared Meal,137.5240936279297,6.172307014465332,1.259573221206665,11.977766036987305,2.1191818714141846,150,serving,bfp_manual
BFP169,Mustard seeds baghar (Mustard seed tadka),Prepared Meal,552.5924072265625,10.445137977600098,4.730339527130127,54.29782485961914,9.742091178894043,150,serving,bfp_manual
BFP360,Hot cherry sauce,Prepared Meal,252.74057006835938,67.94575500488281,0.13233959674835205,0.07128969579935074,,150,serving,bfp_manual
BFP583,Apple jelly (Seb ki jelly),Prepared Meal,152.12632751464844,39.369998931884766,0.09666667133569717,0.2133333384990692,0.8633333444595337,150,serving,bfp_manual
BFP585,Marmalade (Murabba),Prepared Meal,143.76133728027344,37.63999938964844,0.23333333432674408,0.04333333298563957,0.429999977350235,150,serving,bfp_manual
BFP589,Plum squash (Aloo bukhara squash),Prepared Meal,211.16770935058594,55.51112365722656,0.15996001660823822,0.09997500479221344,0.5173707008361816,150,serving,bfp_manual
BFP595,Lemon green chilli pickle (Nimboo aur hari mirch ka achaar),Prepared Meal,14.074198722839355,2.1417949199676514,0.8513461351394653,0.24358974397182465,1.0695513486862183,150,serving,bfp_manual
BFP597,Brinjal pickle (Baingan ka achaar),Prepared Meal,139.00650024414062,4.229420185089111,2.2393479347229004,12.977826118469238,4.616231918334961,150,serving,bfp_manual
BFP598,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),Prepared Meal,60.87690734863281,6.554004192352295,1.257986068725586,3.238919734954834,2.195364475250244,150,serving,bfp_manual
BFP599,Jhatpat achar with carrot (Jhatpat achaar gajar ke saath),Prepared Meal,91.21414947509766,6.324066162109375,1.9809129238128662,6.548755168914795,5.075103759765625,150,serving,bfp_manual
BFP601,Tomato chutney (Tamatar ki chutney),Prepared Meal,176.06993103027344,31.845258712768555,0.9701142907142639,6.009744167327881,1.4896570444107056,150,serving,bfp_manual
BFP602,Tomato ketchup,Prepared Meal,33.068580627441406,6.4782514572143555,0.9050446152687073,0.3000456988811493,1.8968619108200073,150,serving,bfp_manual
OSR082,Bengal 5 Spice Blend (Panch Phoran),Prepared Meal,289.794189453125,19.99799919128418,18.260000228881836,22.1560001373291,18.399999618530273,150,serving,open_source_recipes
